article,lvl2,main,up,location,href,meter_1,meter_2,pix_1,pix_2,name,in_rub,hronometraz,v_sutki,dney,anonce_code,anonce
Москва178,/moskva/yugo-zapadnyy-ao,Москва,Юго-Западный АО,Юго-Западный АО,/moskva/leninskiy-lomonosovskiy,3,6,720,360,Ленинский - Ломоносовский,194700,5,2057,14,53477415,Цифровой билборд
Москва179,/moskva/ramenki,Москва,Западный АО,Раменки,/moskva/lomonosovskiy-michurinskiy,3,6,720,360,Ломоносовский - Мичуринский,181720,5,2057,14,53477415,Цифровой билборд
Москва180,/moskva/severo-vostochnyy-ao,Москва,Северо-Восточный АО,Северо-Восточный АО,/moskva/mira-163,3,6,720,360,Мира; 163,194700,5,2057,14,53477415,Цифровой билборд
Москва181,/moskva/tsentralnyy-ao,Москва,Центральный АО,Центральный АО,/moskva/mira-79-rizhskaya-ploshchad,3,6,720,360,Мира; 79 (Рижская площадь),194700,5,2057,14,53477415,Цифровой билборд
Москва182,/moskva/tsentralnyy-ao,Москва,Центральный АО,Центральный АО,/moskva/mira-92-rizhskaya-ploshchad,3,6,720,360,Мира; 92 (Рижская площадь),194700,5,2057,14,53477415,Цифровой билборд
Москва183,/moskva/mozhayskiy,Москва,Западный АО,Можайский,/moskva/mozhayskoye-shosse-3,3,6,720,360,Можайское шоссе; 3,227150,5,2057,14,53477415,Цифровой билборд
Москва184,/moskva/tsentralnyy-ao,Москва,Центральный АО,Центральный АО,/moskva/nizhegorodskaya-1,3,6,720,360,Нижегородская; 1,155760,5,2057,14,53477415,Цифровой билборд
Москва185,/moskva/tsentralnyy-ao,Москва,Центральный АО,Центральный АО,/moskva/novoslobodskaya-49-2,3,6,720,360,Новослободская; 49/2,194700,5,2057,14,53477415,Цифровой билборд
Москва186,/moskva/preobrazhenskoye,Москва,Восточный АО,Преображенское,/moskva/preobrazhenskaya-ploshchad,3,6,720,360,Преображенская площадь,162250,5,2057,14,53477415,Цифровой билборд
Москва187,/moskva/yugo-zapadnyy-ao,Москва,Юго-Западный АО,Юго-Западный АО,/moskva/profsoyuznaya-26-44-nakhimovskiy,3,6,720,360,Профсоюзная; 26/44 - Нахимовский,194700,5,2057,14,53477415,Цифровой билборд
Москва188,/moskva/fili-davydkovo,Москва,Западный АО,Фили-Давыдково,/moskva/rublevskoye-shosse-kutuzovskiy,3,6,720,360,Рублевское шоссе - Кутузовский,227150,5,2057,14,53477415,Цифровой билборд
Москва189,/moskva/tsentralnyy-ao,Москва,Центральный АО,Центральный АО,/moskva/rubtsovskaya-naberezhnaya-2-gospitalnyy-most,3,6,720,360,Рубцовская набережная; 2 - Госпитальный мост,136290,5,2057,14,53477415,Цифровой билборд
Москва190,/moskva/yugo-vostochnyy-ao,Москва,Юго-Восточный АО,Юго-Восточный АО,/moskva/ryazanskiy-2-gipermarket-ashan,3,6,720,360,Рязанский; 2 (Гипермаркет Ашан),162250,5,2057,14,53477415,Цифровой билборд
Москва191,/moskva/yugo-vostochnyy-ao,Москва,Юго-Восточный АО,Юго-Восточный АО,/moskva/ryazanskiy-57-lukhovitskaya,3,6,720,360,Рязанский; 57 - Луховицкая,162250,5,2057,14,53477415,Цифровой билборд
Москва192,/moskva/tsentralnyy-ao,Москва,Центральный АО,Центральный АО,/moskva/sergiya-radonezhskogo-2,3,6,720,360,Сергия Радонежского; 2,155760,5,2057,14,53477415,Цифровой билборд
Москва193,/moskva/tsentralnyy-ao,Москва,Центральный АО,Центральный АО,/moskva/simonovskiy-val-2,3,6,720,360,Симоновский Вал; 2,155760,5,2057,14,53477415,Цифровой билборд
Москва194,/moskva/severo-vostochnyy-ao,Москва,Северо-Восточный АО,Северо-Восточный АО,/moskva/sushchevskiy-val-ttk-posle-vyyezda-s-dvintsev,3,6,720,360,Сущевский Вал; (ТТК; после выезда с Двинцев),194700,5,2057,14,53477415,Цифровой билборд
Москва195,/moskva/tsentralnyy-ao,Москва,Центральный АО,Центральный АО,/moskva/taganskaya-ploshchad-bolshiye-kamenshchiki,3,6,720,360,Таганская площадь - Большие Каменщики,181720,5,2057,14,53477415,Цифровой билборд
Москва196,/moskva/khoroshevskiy,Москва,Северный АО,Хорошевский,/moskva/ttk-vnutrennyaya-storona-s-yezd-s-begovoy-ulitsy-na-ulitsu-1905-goda,3,6,720,360,ТТК (внутренняя сторона; съезд с Беговой улицы на улицу 1905 года),194700,5,2057,14,53477415,Цифровой билборд
Москва197,/moskva/khoroshevskiy,Москва,Северный АО,Хорошевский,/moskva/khoroshevskoye-shosse-80,3,6,720,360,Хорошевское шоссе; 80,136290,5,2057,14,53477415,Цифровой билборд
Москва198,/moskva/izmaylovo-severnoye,Москва,Восточный АО,Измайлово Северное,/moskva/shchelkovskoye-shosse-24,3,6,720,360,Щелковское шоссе; 24,162250,5,2057,14,53477415,Цифровой билборд
Москва199,/moskva/sokolinaya-gora,Москва,Восточный АО,Соколиная Гора,/moskva/entuziastov-shosse-17,3,6,720,360,Энтузиастов шоссе; 17,162250,5,2057,14,53477415,Цифровой билборд
Москва200,/moskva/perovo,Москва,Восточный АО,Перово,/moskva/entuziastov-shosse-34,3,6,720,360,Энтузиастов шоссе; 34,162250,5,2057,14,53477415,Цифровой билборд
Москва201,/moskovskaya-oblast/pushkino,Россия,Московская область,Москва,/moskva/yaroslavskoye-shosse-2,3,6,720,360,Ярославское шоссе; 2,162250,5,2057,14,53477415,Цифровой билборд
Москва205,/moskovskaya-oblast,Россия,Московская область,Москва,/moskva/lenina-65,4,6,640,480,Ленина; 65,24300,10,960,10,53477215,Светодиодный экран
Москва206,/moskovskaya-oblast/solnechnogorsk,Россия,Московская область,Москва,/moskva/sovetskaya-ploshchad,4,6,573,384,Советская площадь,14630,10,960,7,53477215,Светодиодный экран
Москва207,/moskovskaya-oblast/solnechnogorsk,Россия,Московская область,Москва,/moskva/krasnaya-120a,3,6,960,480,Красная; 120А,14630,10,960,7,53477415,Цифровой билборд
Москва208,/moskovskaya-oblast/yurlovo,Россия,Московская область,Москва,/moskva/pyatnitskoye-shosse,3,6,786,384,Пятницкое шоссе,24300,10,1400,10,53477415,Цифровой билборд
Москва210,/moskva/yugo-zapadnyy-ao,Москва,Юго-Западный АО,Юго-Западный АО,/moskva/stantsiya-mtsk-ploshchad-gagarina,1.2,1.8,320,448,Станция МЦК "Площадь Гагарина",67704,5,1170,30,55564215,Цифровой сити-формат
Москва211,/moskva/sokolinaya-gora,Москва,Восточный АО,Соколиная Гора,/moskva/stantsiya-mtsk-shosse-entuziastov,1.2,1.8,320,448,Станция МЦК "Шоссе Энтузиастов",67704,5,1170,30,55564215,Цифровой сити-формат
Москва212,/moskva/khamovniki,Москва,Центральный АО,Хамовники,/moskva/stantsiya-mtsk-luzhniki,1.2,1.8,320,448,Станция МЦК "Лужники",67704,5,1170,30,55564215,Цифровой сити-формат
Москва213,/moskva/severo-vostochnyy-ao,Москва,Северо-Восточный АО,Северо-Восточный АО,/moskva/stantsiya-mtsk-vladykino,1.2,1.8,320,448,Станция МЦК "Владыкино",67704,5,1170,30,55564215,Цифровой сити-формат
Москва214,/moskva/severo-vostochnyy-ao,Москва,Северо-Восточный АО,Северо-Восточный АО,/moskva/stantsiya-mtsk-botanicheskiy-sad,1.2,1.8,320,448,Станция МЦК "Ботанический Сад",67704,5,1170,30,55564215,Цифровой сити-формат
Москва215,/moskva/dorogomilovo,Москва,Западный АО,Дорогомилово,/moskva/stantsiya-mtsk-kutuzovskaya,1.2,1.8,320,448,Станция МЦК "Кутузовская",67704,5,1170,30,55564215,Цифровой сити-формат
Москва216,/moskva/severnyy-ao,Москва,Северный АО,Северный АО,/moskva/stantsiya-mtsk-baltiyskaya,1.2,1.8,320,448,Станция МЦК "Балтийская",67704,5,1170,30,55564215,Цифровой сити-формат
Москва217,/moskva/izmaylovo,Москва,Восточный АО,Измайлово,/moskva/stantsiya-mtsk-izmaylovo,1.2,1.8,320,448,Станция МЦК "Измайлово",52088,5,1170,30,55564215,Цифровой сити-формат
Москва218,/moskva/golyanovo,Москва,Восточный АО,Гольяново,/moskva/stantsiya-mtsk-lokomotiv,1.2,1.8,320,448,Станция МЦК "Локомотив",52088,5,1170,30,55564215,Цифровой сити-формат
Москва219,/moskva/khoroshevo-mnevniki,Москва,Северо-Западный АО,Хорошево-Мневники,/moskva/stantsiya-mtsk-khoroshevo,1.2,1.8,320,448,Станция МЦК "Хорошево",52088,5,1170,30,55564215,Цифровой сити-формат
Москва220,/moskva/presnenskiy,Москва,Центральный АО,Пресненский,/moskva/stantsiya-mtsk-delovoy-tsentr,1.2,1.8,320,448,Станция МЦК "Деловой центр",67704,5,1170,30,55564215,Цифровой сити-формат
Москва221,/moskva/severo-vostochnyy-ao,Москва,Северо-Восточный АО,Северо-Восточный АО,/moskva/stantsiya-mtsk-rostokino,1.2,1.8,320,448,Станция МЦК "Ростокино",67704,5,1170,30,55564215,Цифровой сити-формат
Москва222,/moskva/yuzhnyy-ao,Москва,Южный АО,Южный АО,/moskva/stantsiya-mtsk-avtozavodskaya,1.2,1.8,320,448,Станция МЦК "Автозаводская",52088,5,1170,30,55564215,Цифровой сити-формат
Москва223,/moskva/timiryazevskiy,Москва,Северный АО,Тимирязевский,/moskva/stantsiya-mtsk-okruzhnaya,1.2,1.8,320,448,Станция МЦК "Окружная",52088,5,1170,30,55564215,Цифровой сити-формат
Москва224,/moskva/vostochnyy-ao,Москва,Восточный АО,Восточный АО,/moskva/stantsiya-mtsk-bulvar-rokossovskogo,1.2,1.8,320,448,Станция МЦК "Бульвар Рокоссовского",47925,5,1170,30,55564215,Цифровой сити-формат
Москва225,/moskva/severnyy-ao,Москва,Северный АО,Северный АО,/moskva/stantsiya-mtsk-koptevo,1.2,1.8,320,448,Станция МЦК "Коптево",52088,5,1170,30,55564215,Цифровой сити-формат
Москва226,/moskva/yugo-vostochnyy-ao,Москва,Юго-Восточный АО,Юго-Восточный АО,/moskva/stantsiya-mtsk-nizhegorodskaya,1.2,1.8,320,448,Станция МЦК "Нижегородская",52088,5,1170,30,55564215,Цифровой сити-формат
Москва227,/moskva/severnyy-ao,Москва,Северный АО,Северный АО,/moskva/stantsiya-mtsk-likhobory,1.2,1.8,320,448,Станция МЦК "Лихоборы",47925,5,1170,30,55564215,Цифровой сити-формат
Москва228,/moskva/yuzhnoportovyy,Москва,Юго-Восточный АО,Южнопортовый,/moskva/stantsiya-mtsk-dubrovka,1.2,1.8,320,448,Станция МЦК "Дубровка",52088,5,1170,30,55564215,Цифровой сити-формат
Москва229,/moskva/yuzhnyy-ao,Москва,Южный АО,Южный АО,/moskva/stantsiya-mtsk-verkhniye-kotly,1.2,1.8,320,448,Станция МЦК "Верхние котлы",47925,5,1170,30,55564215,Цифровой сити-формат
